2023/08/18,23:10:10.165,1906_BAL2_B142_0000_MAG_5,373389.36,804137.24,307.01,4.32,-4.13,21.14,14.94,144.05,50713.65,1316.00
2023/08/18,23:10:10.268,1906_BAL2_B142_0000_MAG_5,373389.19,804137.39,307.01,4.32,-4.14,21.21,14.94,144.05,50713.69,1323.00
2023/08/18,23:10:10.418,1906_BAL2_B142_0000_MAG_5,373388.77,804137.42,307.02,4.32,-4.07,21.19,14.94,144.01,50713.65,1331.00
2023/08/18,23:10:10.487,1906_BAL2_B142_0000_MAG_5,373388.65,804137.52,307.02,4.32,-4.07,21.24,14.94,144.01,50713.69,1333.00
2023/08/18,23:10:10.550,1906_BAL2_B142_0000_MAG_5,373388.54,804137.6,307.02,4.32,-4.03,21.17,14.94,144.01,50713.68,1328.00
2023/08/18,23:10:10.651,1906_BAL2_B142_0000_MAG_5,373388.37,804137.74,307.02,4.32,-4.08,21.14,14.94,144.01,50713.69,1323.00
2023/08/18,23:10:10.719,1906_BAL2_B142_0000_MAG_5,373388.25,804137.84,307.02,4.32,-4.08,21.1,14.94,144.01,50713.68,1318.00
2023/08/18,23:10:10.890,1906_BAL2_B142_0000_MAG_5,373387.89,804138.01,307.02,4.32,-4.04,21.06,14.94,144.01,50713.67,1316.00
2023/08/18,23:10:10.989,1906_BAL2_B142_0000_MAG_5,373387.72,804138.15,307.02,4.32,-4.0,21.04,14.94,144.0,50713.67,1311.00
2023/08/18,23:10:11.052,1906_BAL2_B142_0000_MAG_5,373387.61,804138.23,307.02,4.32,-4.0,21.02,14.94,144.0,50713.65,1309.00
2023/08/18,23:10:11.121,1906_BAL2_B142_0000_MAG_5,373387.49,804138.33,307.02,4.32,-3.94,20.99,14.99,144.0,50713.67,1311.00
2023/08/18,23:10:11.291,1906_BAL2_B142_0000_MAG_5,373387.19,804138.56,307.02,4.32,-3.83,21.01,14.99,144.0,50713.68,1313.00
2023/08/18,23:10:11.368,1906_BAL2_B142_0000_MAG_5,373387.14,804138.77,307.34,4.36,-3.84,21.06,14.99,144.01,50713.67,1313.00
2023/08/18,23:10:11.469,1906_BAL2_B142_0000_MAG_5,373386.96,804138.91,307.34,4.36,-3.84,21.0,14.99,144.0,50713.7,1311.00
2023/08/18,23:10:11.569,1906_BAL2_B142_0000_MAG_5,373386.78,804139.05,307.34,4.36,-3.92,21.04,14.99,144.0,50713.69,1306.00
2023/08/18,23:10:11.706,1906_BAL2_B142_0000_MAG_5,373386.54,804139.24,307.34,4.36,-3.91,21.01,14.99,143.99,50713.72,1306.00
2023/08/18,23:10:11.791,1906_BAL2_B142_0000_MAG_5,373386.39,804139.35,307.34,4.36,-3.87,21.03,14.99,143.99,50713.72,1316.00
2023/08/18,23:10:11.854,1906_BAL2_B142_0000_MAG_5,373386.28,804139.44,307.34,4.36,-3.87,21.01,14.99,143.99,50713.74,1323.00
2023/08/18,23:10:11.939,1906_BAL2_B142_0000_MAG_5,373386.13,804139.56,307.34,4.36,-3.76,20.94,14.99,143.98,50713.79,1326.00
2023/08/18,23:10:12.024,1906_BAL2_B142_0000_MAG_5,373386.08,804139.76,307.34,4.36,-3.71,20.95,14.99,144.0,50713.79,1318.00
2023/08/18,23:10:12.192,1906_BAL2_B142_0000_MAG_5,373385.78,804140.0,307.34,4.36,-4.14,20.87,14.99,143.99,50713.79,1309.00
2023/08/18,23:10:12.271,1906_BAL2_B142_0000_MAG_5,373385.64,804140.1,307.34,4.36,-4.14,20.86,15.14,143.99,50713.79,1304.00
2023/08/18,23:10:12.356,1906_BAL2_B142_0000_MAG_5,373385.49,804140.22,307.34,4.36,-4.14,20.83,15.14,143.99,50713.81,1304.00
2023/08/18,23:10:12.425,1906_BAL2_B142_0000_MAG_5,373385.37,804140.32,307.34,4.36,-3.9,20.77,15.14,143.98,50713.82,1299.00
2023/08/18,23:10:12.594,1906_BAL2_B142_0000_MAG_5,373385.15,804140.62,307.39,4.36,-3.7,20.74,15.14,143.99,50713.81,1296.00
2023/08/18,23:10:12.672,1906_BAL2_B142_0000_MAG_5,373385.01,804140.73,307.39,4.36,-3.78,20.71,15.14,143.99,50713.84,1296.00
2023/08/18,23:10:12.757,1906_BAL2_B142_0000_MAG_5,373384.86,804140.84,307.39,4.36,-3.85,20.69,15.14,143.98,50713.85,1294.00
2023/08/18,23:10:12.842,1906_BAL2_B142_0000_MAG_5,373384.71,804140.96,307.39,4.36,-3.85,20.66,15.14,143.98,50713.88,1292.00
2023/08/18,23:10:12.925,1906_BAL2_B142_0000_MAG_5,373384.57,804141.08,307.39,4.36,-3.81,20.62,15.14,143.98,50713.86,1284.00
2023/08/18,23:10:13.095,1906_BAL2_B142_0000_MAG_5,373384.27,804141.31,307.39,4.36,-3.8,20.59,15.14,143.97,50713.88,1282.00
2023/08/18,23:10:13.173,1906_BAL2_B142_0000_MAG_5,373384.2,804141.48,307.43,4.34,-3.85,20.56,15.14,144.01,50713.91,1279.00
2023/08/18,23:10:13.243,1906_BAL2_B142_0000_MAG_5,373384.08,804141.57,307.43,4.34,-3.9,20.53,15.14,144.01,50713.9,1267.00
2023/08/18,23:10:13.343,1906_BAL2_B142_0000_MAG_5,373383.91,804141.71,307.43,4.34,-3.9,20.44,15.51,144.0,50713.88,1262.00
2023/08/18,23:10:13.496,1906_BAL2_B142_0000_MAG_5,373383.64,804141.93,307.43,4.34,-3.98,20.39,15.51,144.0,50713.91,1262.00
2023/08/18,23:10:13.574,1906_BAL2_B142_0000_MAG_5,373383.5,804142.04,307.43,4.34,-3.98,20.35,15.51,144.0,50713.9,1274.00
2023/08/18,23:10:13.644,1906_BAL2_B142_0000_MAG_5,373383.38,804142.13,307.43,4.34,-3.91,20.37,15.51,144.0,50713.91,1279.00
2023/08/18,23:10:13.729,1906_BAL2_B142_0000_MAG_5,373383.24,804142.25,307.43,4.34,-3.91,20.27,15.51,144.0,50713.94,1279.00
2023/08/18,23:10:13.897,1906_BAL2_B142_0000_MAG_5,373383.09,804142.64,307.43,4.33,-3.78,20.23,15.51,144.05,50713.94,1274.00
2023/08/18,23:10:13.976,1906_BAL2_B142_0000_MAG_5,373382.96,804142.75,307.43,4.33,-3.78,20.23,15.51,144.05,50713.95,1272.00
2023/08/18,23:10:14.060,1906_BAL2_B142_0000_MAG_5,373382.81,804142.87,307.43,4.33,-3.96,20.18,15.51,144.04,50713.94,1270.00
2023/08/18,23:10:14.144,1906_BAL2_B142_0000_MAG_5,373382.66,804142.99,307.43,4.33,-3.9,20.14,15.51,144.04,50713.92,1260.00
2023/08/18,23:10:14.246,1906_BAL2_B142_0000_MAG_5,373382.49,804143.13,307.43,4.33,-3.77,20.03,15.51,144.04,50713.93,1260.00
2023/08/18,23:10:14.414,1906_BAL2_B142_0000_MAG_5,373382.3,804143.47,307.41,4.32,-3.86,20.01,15.51,144.08,50713.94,1257.00
2023/08/18,23:10:14.462,1906_BAL2_B142_0000_MAG_5,373382.22,804143.54,307.41,4.32,-3.86,19.93,15.97,144.08,50713.97,1255.00
