2023/08/18,23:10:10.268,1906_BAL2_B142_0000_MAG_8,373392.19,804141.38,307.01,4.32,-4.14,19.75,12.67,144.17,50714.93,1470.00
2023/08/18,23:10:10.335,1906_BAL2_B142_0000_MAG_8,373392.08,804141.48,307.01,4.32,-4.14,19.72,12.67,144.17,50714.93,1467.00
2023/08/18,23:10:10.418,1906_BAL2_B142_0000_MAG_8,373391.78,804141.41,307.02,4.32,-4.07,19.73,12.67,144.13,50714.91,1467.00
2023/08/18,23:10:10.489,1906_BAL2_B142_0000_MAG_8,373391.66,804141.51,307.02,4.32,-4.03,19.79,12.67,144.13,50714.91,1470.00
2023/08/18,23:10:10.651,1906_BAL2_B142_0000_MAG_8,373391.37,804141.73,307.02,4.32,-4.08,19.92,12.67,144.12,50714.91,1475.00
2023/08/18,23:10:10.719,1906_BAL2_B142_0000_MAG_8,373391.25,804141.83,307.02,4.32,-4.08,20.22,12.67,144.12,50714.91,1477.00
2023/08/18,23:10:10.805,1906_BAL2_B142_0000_MAG_8,373391.05,804141.88,307.02,4.32,-4.09,19.82,12.67,144.12,50714.91,1475.00
2023/08/18,23:10:10.890,1906_BAL2_B142_0000_MAG_8,373390.9,804142.0,307.02,4.32,-4.04,19.83,12.67,144.12,50714.91,1470.00
2023/08/18,23:10:10.989,1906_BAL2_B142_0000_MAG_8,373390.72,804142.14,307.02,4.32,-4.0,19.82,12.67,144.11,50714.89,1462.00
2023/08/18,23:10:11.120,1906_BAL2_B142_0000_MAG_8,373390.5,804142.32,307.02,4.32,-3.94,19.73,12.72,144.11,50714.91,1462.00
2023/08/18,23:10:11.222,1906_BAL2_B142_0000_MAG_8,373390.32,804142.46,307.02,4.32,-3.94,19.72,12.72,144.1,50714.91,1462.00
2023/08/18,23:10:11.291,1906_BAL2_B142_0000_MAG_8,373390.2,804142.55,307.02,4.32,-3.83,19.89,12.72,144.1,50714.89,1460.00
2023/08/18,23:10:11.368,1906_BAL2_B142_0000_MAG_8,373390.17,804142.74,307.34,4.31,-3.84,19.72,12.72,144.14,50714.91,1460.00
2023/08/18,23:10:11.569,1906_BAL2_B142_0000_MAG_8,373389.82,804143.02,307.34,4.31,-3.92,19.86,12.72,144.14,50714.91,1462.00
2023/08/18,23:10:11.623,1906_BAL2_B142_0000_MAG_8,373389.73,804143.09,307.34,4.31,-3.91,19.64,12.72,144.14,50714.91,1458.00
2023/08/18,23:10:11.708,1906_BAL2_B142_0000_MAG_8,373389.58,804143.21,307.34,4.31,-3.91,19.59,12.72,144.14,50714.93,1448.00
2023/08/18,23:10:11.791,1906_BAL2_B142_0000_MAG_8,373389.43,804143.32,307.34,4.31,-3.87,19.96,12.72,144.13,50714.95,1450.00
2023/08/18,23:10:11.939,1906_BAL2_B142_0000_MAG_8,373389.17,804143.52,307.34,4.31,-3.76,19.85,12.72,144.13,50714.93,1448.00
2023/08/18,23:10:12.024,1906_BAL2_B142_0000_MAG_8,373389.11,804143.73,307.34,4.31,-3.71,20.54,12.72,144.13,50714.93,1443.00
2023/08/18,23:10:12.123,1906_BAL2_B142_0000_MAG_8,373388.94,804143.87,307.34,4.31,-3.98,20.54,12.72,144.13,50714.93,1438.00
2023/08/18,23:10:12.192,1906_BAL2_B142_0000_MAG_8,373388.82,804143.96,307.34,4.31,-4.14,19.53,12.87,144.13,50715.0,1440.00
2023/08/18,23:10:12.271,1906_BAL2_B142_0000_MAG_8,373388.68,804144.07,307.34,4.31,-4.14,19.62,12.87,144.13,50714.93,1436.00
2023/08/18,23:10:12.425,1906_BAL2_B142_0000_MAG_8,373388.41,804144.28,307.34,4.31,-3.9,19.7,12.87,144.13,50714.98,1436.00
2023/08/18,23:10:12.541,1906_BAL2_B142_0000_MAG_8,373388.21,804144.44,307.34,4.31,-3.7,19.47,12.87,144.12,50714.98,1440.00
2023/08/18,23:10:12.594,1906_BAL2_B142_0000_MAG_8,373388.19,804144.59,307.39,4.31,-3.7,19.63,12.87,144.12,50714.98,1448.00
2023/08/18,23:10:12.672,1906_BAL2_B142_0000_MAG_8,373388.05,804144.69,307.39,4.31,-3.78,19.37,12.87,144.12,50715.0,1448.00
2023/08/18,23:10:12.842,1906_BAL2_B142_0000_MAG_8,373387.76,804144.93,307.39,4.31,-3.85,19.3,12.87,144.12,50715.02,1450.00
2023/08/18,23:10:12.925,1906_BAL2_B142_0000_MAG_8,373387.61,804145.04,307.39,4.31,-3.81,19.34,12.87,144.12,50715.05,1448.00
