2023/08/18,23:10:10.165,1906_BAL2_B142_0000_MAG_7,373391.41,804139.96,307.01,2.22,-4.13,17.84,13.64,144.11,50714.33,1130.00
2023/08/18,23:10:10.268,1906_BAL2_B142_0000_MAG_7,373391.23,804140.1,307.01,2.22,-4.14,17.96,13.64,144.11,50714.36,1133.00
2023/08/18,23:10:10.418,1906_BAL2_B142_0000_MAG_7,373390.81,804140.13,307.02,2.22,-4.07,17.81,13.64,144.07,50714.36,1133.00
2023/08/18,23:10:10.487,1906_BAL2_B142_0000_MAG_7,373390.69,804140.23,307.02,2.22,-4.03,17.75,13.64,144.07,50714.37,1135.00
2023/08/18,23:10:10.550,1906_BAL2_B142_0000_MAG_7,373390.59,804140.32,307.02,2.22,-4.03,17.75,13.64,144.07,50714.31,1135.00
2023/08/18,23:10:10.651,1906_BAL2_B142_0000_MAG_7,373390.41,804140.46,307.02,2.22,-4.08,17.72,13.64,144.07,50714.38,1133.00
2023/08/18,23:10:10.805,1906_BAL2_B142_0000_MAG_7,373390.08,804140.6,307.02,2.22,-4.09,17.72,13.64,144.07,50714.31,1135.00
2023/08/18,23:10:10.890,1906_BAL2_B142_0000_MAG_7,373389.94,804140.72,307.02,2.22,-4.04,17.68,13.64,144.06,50714.34,1140.00
2023/08/18,23:10:10.989,1906_BAL2_B142_0000_MAG_7,373389.76,804140.86,307.02,2.22,-4.0,17.64,13.64,144.06,50714.36,1138.00
2023/08/18,23:10:11.052,1906_BAL2_B142_0000_MAG_7,373389.65,804140.94,307.02,2.22,-4.0,17.74,13.8,144.06,50714.33,1138.00
2023/08/18,23:10:11.120,1906_BAL2_B142_0000_MAG_7,373389.53,804141.04,307.02,2.22,-3.94,17.73,13.8,144.05,50714.36,1143.00
2023/08/18,23:10:11.291,1906_BAL2_B142_0000_MAG_7,373389.24,804141.27,307.02,2.22,-3.83,17.6,13.8,144.05,50714.33,1150.00
2023/08/18,23:10:11.368,1906_BAL2_B142_0000_MAG_7,373389.2,804141.47,307.34,2.22,-3.84,17.58,13.8,144.08,50714.32,1150.00
2023/08/18,23:10:11.469,1906_BAL2_B142_0000_MAG_7,373389.03,804141.61,307.34,2.22,-3.84,17.7,13.8,144.08,50714.33,1147.00
2023/08/18,23:10:11.569,1906_BAL2_B142_0000_MAG_7,373388.85,804141.75,307.34,2.22,-3.92,17.68,13.8,144.07,50714.36,1150.00
2023/08/18,23:10:11.708,1906_BAL2_B142_0000_MAG_7,373388.61,804141.94,307.34,2.22,-3.91,17.62,13.8,144.07,50714.4,1152.00
